"age_group","year","n_pop","sex","uf_code","source_year","uf"
"85-89",2011,6415,"female","AL",2018,27
"90+",2011,4554,"female","AL",2018,27
"Total",2012,1668451,"female","AL",2018,27
"0-4",2012,137325,"female","AL",2018,27
"5-9",2012,150218,"female","AL",2018,27
"10-14",2012,166177,"female","AL",2018,27
"15-19",2012,161932,"female","AL",2018,27
"20-24",2012,150206,"female","AL",2018,27
"25-29",2012,143779,"female","AL",2018,27
"30-34",2012,134758,"female","AL",2018,27
"35-39",2012,118753,"female","AL",2018,27
"40-44",2012,106424,"female","AL",2018,27
"45-49",2012,92432,"female","AL",2018,27
"50-54",2012,76441,"female","AL",2018,27
"55-59",2012,64438,"female","AL",2018,27
"60-64",2012,52038,"female","AL",2018,27
"65-69",2012,39623,"female","AL",2018,27
"70-74",2012,29561,"female","AL",2018,27
"75-79",2012,20434,"female","AL",2018,27
"80-84",2012,12671,"female","AL",2018,27
"85-89",2012,6769,"female","AL",2018,27
"90+",2012,4472,"female","AL",2018,27
"Total",2013,1678872,"female","AL",2018,27
"0-4",2013,134408,"female","AL",2018,27
"5-9",2013,146793,"female","AL",2018,27
"10-14",2013,162937,"female","AL",2018,27
"15-19",2013,163919,"female","AL",2018,27
"20-24",2013,149947,"female","AL",2018,27
"25-29",2013,143718,"female","AL",2018,27
"30-34",2013,136139,"female","AL",2018,27
"35-39",2013,121971,"female","AL",2018,27
"40-44",2013,107472,"female","AL",2018,27
"45-49",2013,95579,"female","AL",2018,27
"50-54",2013,78655,"female","AL",2018,27
"55-59",2013,65962,"female","AL",2018,27
"60-64",2013,54009,"female","AL",2018,27
"65-69",2013,41033,"female","AL",2018,27
"70-74",2013,30441,"female","AL",2018,27
"75-79",2013,21287,"female","AL",2018,27
"80-84",2013,13036,"female","AL",2018,27
"85-89",2013,7061,"female","AL",2018,27
"90+",2013,4505,"female","AL",2018,27
"Total",2014,1688959,"female","AL",2018,27
"0-4",2014,131935,"female","AL",2018,27
"5-9",2014,143767,"female","AL",2018,27
"10-14",2014,158858,"female","AL",2018,27
"15-19",2014,165180,"female","AL",2018,27
"20-24",2014,150202,"female","AL",2018,27
"25-29",2014,143458,"female","AL",2018,27
"30-34",2014,137214,"female","AL",2018,27
"35-39",2014,125047,"female","AL",2018,27
"40-44",2014,108816,"female","AL",2018,27
"45-49",2014,98403,"female","AL",2018,27
"50-54",2014,81086,"female","AL",2018,27
"55-59",2014,67572,"female","AL",2018,27
"60-64",2014,55913,"female","AL",2018,27
"65-69",2014,42566,"female","AL",2018,27
"70-74",2014,31398,"female","AL",2018,27
"75-79",2014,22139,"female","AL",2018,27
"80-84",2014,13483,"female","AL",2018,27
"85-89",2014,7318,"female","AL",2018,27
"90+",2014,4604,"female","AL",2018,27
"Total",2015,1698880,"female","AL",2018,27
"0-4",2015,130307,"female","AL",2018,27
"5-9",2015,140322,"female","AL",2018,27
"10-14",2015,154895,"female","AL",2018,27
"15-19",2015,165230,"female","AL",2018,27
"20-24",2015,151101,"female","AL",2018,27
"25-29",2015,143043,"female","AL",2018,27
"30-34",2015,138039,"female","AL",2018,27
"35-39",2015,127711,"female","AL",2018,27
"40-44",2015,110772,"female","AL",2018,27
"45-49",2015,100712,"female","AL",2018,27
"50-54",2015,83739,"female","AL",2018,27
"55-59",2015,69356,"female","AL",2018,27
"60-64",2015,57693,"female","AL",2018,27
"65-69",2015,44225,"female","AL",2018,27
"70-74",2015,32453,"female","AL",2018,27
"75-79",2015,22963,"female","AL",2018,27
"80-84",2015,14025,"female","AL",2018,27
"85-89",2015,7559,"female","AL",2018,27
"90+",2015,4735,"female","AL",2018,27
"Total",2016,1708148,"female","AL",2018,27
"0-4",2016,128169,"female","AL",2018,27
"5-9",2016,137089,"female","AL",2018,27
"10-14",2016,151198,"female","AL",2018,27
"15-19",2016,164195,"female","AL",2018,27
"20-24",2016,152550,"female","AL",2018,27
"25-29",2016,142610,"female","AL",2018,27
"30-34",2016,138591,"female","AL",2018,27
"35-39",2016,129984,"female","AL",2018,27
"40-44",2016,113238,"female","AL",2018,27
"45-49",2016,102543,"female","AL",2018,27
"50-54",2016,86605,"female","AL",2018,27
"55-59",2016,71285,"female","AL",2018,27
"60-64",2016,59365,"female","AL",2018,27
"65-69",2016,45992,"female","AL",2018,27
"70-74",2016,33608,"female","AL",2018,27
"75-79",2016,23778,"female","AL",2018,27
"80-84",2016,14643,"female","AL",2018,27
"85-89",2016,7807,"female","AL",2018,27
"90+",2016,4898,"female","AL",2018,27
"Total",2017,1717141,"female","AL",2018,27
"0-4",2017,126148,"female","AL",2018,27
"5-9",2017,134462,"female","AL",2018,27
"10-14",2017,147103,"female","AL",2018,27
"15-19",2017,162064,"female","AL",2018,27
"20-24",2017,154585,"female","AL",2018,27
"25-29",2017,142246,"female","AL",2018,27
"30-34",2017,138860,"female","AL",2018,27
"35-39",2017,131818,"female","AL",2018,27
"40-44",2017,116211,"female","AL",2018,27
"45-49",2017,103846,"female","AL",2018,27
"50-54",2017,89717,"female","AL",2018,27
"55-59",2017,73340,"female","AL",2018,27
"60-64",2017,60925,"female","AL",2018,27
"65-69",2017,47866,"female","AL",2018,27
"70-74",2017,34856,"female","AL",2018,27
"75-79",2017,24586,"female","AL",2018,27
"80-84",2017,15335,"female","AL",2018,27
"85-89",2017,8081,"female","AL",2018,27
"90+",2017,5092,"female","AL",2018,27
"Total",2018,1726564,"female","AL",2018,27
"0-4",2018,124946,"female","AL",2018,27
"5-9",2018,131607,"female","AL",2018,27
"10-14",2018,143739,"female","AL",2018,27
"15-19",2018,158904,"female","AL",2018,27
"20-24",2018,156691,"female","AL",2018,27
"25-29",2018,142123,"female","AL",2018,27
"30-34",2018,138888,"female","AL",2018,27
"35-39",2018,133250,"female","AL",2018,27
"40-44",2018,119451,"female","AL",2018,27
"45-49",2018,104935,"female","AL",2018,27
"50-54",2018,92855,"female","AL",2018,27
"55-59",2018,75550,"female","AL",2018,27
"60-64",2018,62451,"female","AL",2018,27
"65-69",2018,49781,"female","AL",2018,27
"70-74",2018,36204,"female","AL",2018,27
"75-79",2018,25419,"female","AL",2018,27
"80-84",2018,16071,"female","AL",2018,27
"85-89",2018,8391,"female","AL",2018,27
"90+",2018,5308,"female","AL",2018,27
"Total",2019,1735799,"female","AL",2018,27
"0-4",2019,123956,"female","AL",2018,27
"5-9",2019,129193,"female","AL",2018,27
"10-14",2019,140773,"female","AL",2018,27
"15-19",2019,154905,"female","AL",2018,27
"20-24",2019,158074,"female","AL",2018,27
"25-29",2019,142512,"female","AL",2018,27
"30-34",2019,138717,"female","AL",2018,27
"35-39",2019,134377,"female","AL",2018,27
"40-44",2019,122555,"female","AL",2018,27
"45-49",2019,106313,"female","AL",2018,27
"50-54",2019,95676,"female","AL",2018,27
"55-59",2019,77969,"female","AL",2018,27
"60-64",2019,64063,"female","AL",2018,27
"65-69",2019,51636,"female","AL",2018,27
"70-74",2019,37665,"female","AL",2018,27
"75-79",2019,26317,"female","AL",2018,27
"80-84",2019,16807,"female","AL",2018,27
"85-89",2019,8756,"female","AL",2018,27
"90+",2019,5535,"female","AL",2018,27
"Total",2020,1744823,"female","AL",2018,27
"0-4",2020,122984,"female","AL",2018,27
"5-9",2020,127623,"female","AL",2018,27
"10-14",2020,137384,"female","AL",2018,27
"15-19",2020,151025,"female","AL",2018,27
"20-24",2020,158250,"female","AL",2018,27
"25-29",2020,143540,"female","AL",2018,27
"30-34",2020,138393,"female","AL",2018,27
"35-39",2020,135256,"female","AL",2018,27
"40-44",2020,125241,"female","AL",2018,27
"45-49",2020,108300,"female","AL",2018,27
"50-54",2020,97992,"female","AL",2018,27
"55-59",2020,80606,"female","AL",2018,27
"60-64",2020,65840,"female","AL",2018,27
"65-69",2020,53375,"female","AL",2018,27
"70-74",2020,39242,"female","AL",2018,27
"75-79",2020,27297,"female","AL",2018,27
"80-84",2020,17522,"female","AL",2018,27
"85-89",2020,9185,"female","AL",2018,27
"90+",2020,5768,"female","AL",2018,27
"Total",2010,3195720,"both","AL",2018,27
"0-4",2010,292449,"both","AL",2018,27
"5-9",2010,320086,"both","AL",2018,27
"10-14",2010,342792,"both","AL",2018,27
"15-19",2010,317276,"both","AL",2018,27
"20-24",2010,294028,"both","AL",2018,27
"25-29",2010,275727,"both","AL",2018,27
"30-34",2010,249846,"both","AL",2018,27
"35-39",2010,214814,"both","AL",2018,27
"40-44",2010,195731,"both","AL",2018,27
"45-49",2010,163855,"both","AL",2018,27
"50-54",2010,135488,"both","AL",2018,27
"55-59",2010,113074,"both","AL",2018,27
"60-64",2010,90226,"both","AL",2018,27
"65-69",2010,68492,"both","AL",2018,27
"70-74",2010,50064,"both","AL",2018,27
"75-79",2010,32992,"both","AL",2018,27
"80-84",2010,20641,"both","AL",2018,27
"85-89",2010,10270,"both","AL",2018,27
"90+",2010,7869,"both","AL",2018,27
"Total",2011,3213606,"both","AL",2018,27
"0-4",2011,285962,"both","AL",2018,27
"5-9",2011,313055,"both","AL",2018,27
"10-14",2011,340628,"both","AL",2018,27
"15-19",2011,320743,"both","AL",2018,27
"20-24",2011,293054,"both","AL",2018,27
"25-29",2011,275805,"both","AL",2018,27
"30-34",2011,253816,"both","AL",2018,27
"35-39",2011,219149,"both","AL",2018,27
"40-44",2011,198599,"both","AL",2018,27
"45-49",2011,168906,"both","AL",2018,27
"50-54",2011,139212,"both","AL",2018,27
"55-59",2011,115912,"both","AL",2018,27
"60-64",2011,93113,"both","AL",2018,27
"65-69",2011,70713,"both","AL",2018,27
"70-74",2011,51599,"both","AL",2018,27
"75-79",2011,34096,"both","AL",2018,27
"80-84",2011,20943,"both","AL",2018,27
"85-89",2011,10850,"both","AL",2018,27
"90+",2011,7451,"both","AL",2018,27
"Total",2012,3230877,"both","AL",2018,27
"0-4",2012,280637,"both","AL",2018,27
"5-9",2012,305173,"both","AL",2018,27
"10-14",2012,336207,"both","AL",2018,27
"15-19",2012,325224,"both","AL",2018,27
"20-24",2012,292785,"both","AL",2018,27
"25-29",2012,275243,"both","AL",2018,27
"30-34",2012,256882,"both","AL",2018,27
"35-39",2012,224544,"both","AL",2018,27
"40-44",2012,200456,"both","AL",2018,27
"45-49",2012,174307,"both","AL",2018,27
"50-54",2012,143173,"both","AL",2018,27
"55-59",2012,118677,"both","AL",2018,27
"60-64",2012,96058,"both","AL",2018,27
"65-69",2012,73111,"both","AL",2018,27
"70-74",2012,53120,"both","AL",2018,27
"75-79",2012,35392,"both","AL",2018,27
"80-84",2012,21305,"both","AL",2018,27
"85-89",2012,11274,"both","AL",2018,27
"90+",2012,7309,"both","AL",2018,27
"Total",2013,3247527,"both","AL",2018,27
"0-4",2013,274805,"both","AL",2018,27
"5-9",2013,298706,"both","AL",2018,27
"10-14",2013,329721,"both","AL",2018,27
"15-19",2013,329709,"both","AL",2018,27
"20-24",2013,293367,"both","AL",2018,27
"25-29",2013,274256,"both","AL",2018,27
"30-34",2013,259097,"both","AL",2018,27
"35-39",2013,230497,"both","AL",2018,27
"40-44",2013,201942,"both","AL",2018,27
"45-49",2013,179674,"both","AL",2018,27
"50-54",2013,147385,"both","AL",2018,27
"55-59",2013,121497,"both","AL",2018,27
"60-64",2013,99018,"both","AL",2018,27
"65-69",2013,75655,"both","AL",2018,27
"70-74",2013,54690,"both","AL",2018,27
"75-79",2013,36803,"both","AL",2018,27
"80-84",2013,21770,"both","AL",2018,27
"85-89",2013,11608,"both","AL",2018,27
"90+",2013,7327,"both","AL",2018,27
"Total",2014,3263524,"both","AL",2018,27
"0-4",2014,269849,"both","AL",2018,27
"5-9",2014,292963,"both","AL",2018,27
"10-14",2014,321598,"both","AL",2018,27
"15-19",2014,332668,"both","AL",2018,27
"20-24",2014,295023,"both","AL",2018,27
"25-29",2014,273157,"both","AL",2018,27
"30-34",2014,260618,"both","AL",2018,27
"35-39",2014,236174,"both","AL",2018,27
"40-44",2014,204061,"both","AL",2018,27
"45-49",2014,184421,"both","AL",2018,27
"50-54",2014,151876,"both","AL",2018,27
"55-59",2014,124550,"both","AL",2018,27
"60-64",2014,101932,"both","AL",2018,27
"65-69",2014,78294,"both","AL",2018,27
"70-74",2014,56405,"both","AL",2018,27
"75-79",2014,38222,"both","AL",2018,27
"80-84",2014,22389,"both","AL",2018,27
"85-89",2014,11894,"both","AL",2018,27
"90+",2014,7430,"both","AL",2018,27
"Total",2015,3279222,"both","AL",2018,27
"0-4",2015,266605,"both","AL",2018,27
"5-9",2015,286257,"both","AL",2018,27
"10-14",2015,313824,"both","AL",2018,27
"15-19",2015,333171,"both","AL",2018,27
"20-24",2015,297809,"both","AL",2018,27
"25-29",2015,272144,"both","AL",2018,27
"30-34",2015,261553,"both","AL",2018,27
"35-39",2015,241041,"both","AL",2018,27
"40-44",2015,207419,"both","AL",2018,27
"45-49",2015,188233,"both","AL",2018,27
"50-54",2015,156628,"both","AL",2018,27
"55-59",2015,127944,"both","AL",2018,27
"60-64",2015,104780,"both","AL",2018,27
"65-69",2015,81002,"both","AL",2018,27
"70-74",2015,58304,"both","AL",2018,27
"75-79",2015,39601,"both","AL",2018,27
"80-84",2015,23173,"both","AL",2018,27
"85-89",2015,12166,"both","AL",2018,27
"90+",2015,7568,"both","AL",2018,27
"Total",2016,3293629,"both","AL",2018,27
"0-4",2016,262295,"both","AL",2018,27
"5-9",2016,279910,"both","AL",2018,27
"10-14",2016,306915,"both","AL",2018,27
"15-19",2016,331169,"both","AL",2018,27
"20-24",2016,301551,"both","AL",2018,27
"25-29",2016,271546,"both","AL",2018,27
"30-34",2016,261879,"both","AL",2018,27
"35-39",2016,245116,"both","AL",2018,27
"40-44",2016,211817,"both","AL",2018,27
"45-49",2016,191172,"both","AL",2018,27
"50-54",2016,161644,"both","AL",2018,27
"55-59",2016,131625,"both","AL",2018,27
"60-64",2016,107569,"both","AL",2018,27
"65-69",2016,83775,"both","AL",2018,27
"70-74",2016,60372,"both","AL",2018,27
"75-79",2016,40972,"both","AL",2018,27
"80-84",2016,24103,"both","AL",2018,27
"85-89",2016,12454,"both","AL",2018,27
"90+",2016,7745,"both","AL",2018,27
"Total",2017,3307532,"both","AL",2018,27
"0-4",2017,258215,"both","AL",2018,27
"5-9",2017,274724,"both","AL",2018,27
"10-14",2017,299146,"both","AL",2018,27
"15-19",2017,326933,"both","AL",2018,27
"20-24",2017,306303,"both","AL",2018,27
"25-29",2017,271637,"both","AL",2018,27
"30-34",2017,261573,"both","AL",2018,27
"35-39",2017,248302,"both","AL",2018,27
"40-44",2017,217253,"both","AL",2018,27
"45-49",2017,193128,"both","AL",2018,27
"50-54",2017,167005,"both","AL",2018,27
"55-59",2017,135535,"both","AL",2018,27
"60-64",2017,110298,"both","AL",2018,27
"65-69",2017,86611,"both","AL",2018,27
"70-74",2017,62601,"both","AL",2018,27
"75-79",2017,42341,"both","AL",2018,27
"80-84",2017,25173,"both","AL",2018,27
"85-89",2017,12789,"both","AL",2018,27
"90+",2017,7965,"both","AL",2018,27
"Total",2018,3322379,"both","AL",2018,27
"0-4",2018,255804,"both","AL",2018,27
"5-9",2018,269021,"both","AL",2018,27
"10-14",2018,292794,"both","AL",2018,27
"15-19",2018,320644,"both","AL",2018,27
"20-24",2018,311057,"both","AL",2018,27
"25-29",2018,272561,"both","AL",2018,27
"30-34",2018,260852,"both","AL",2018,27
"35-39",2018,250650,"both","AL",2018,27
"40-44",2018,223240,"both","AL",2018,27
"45-49",2018,194724,"both","AL",2018,27
"50-54",2018,172337,"both","AL",2018,27
"55-59",2018,139692,"both","AL",2018,27
"60-64",2018,113078,"both","AL",2018,27
"65-69",2018,89469,"both","AL",2018,27
"70-74",2018,64960,"both","AL",2018,27
"75-79",2018,43764,"both","AL",2018,27
"80-84",2018,26331,"both","AL",2018,27
"85-89",2018,13189,"both","AL",2018,27
"90+",2018,8212,"both","AL",2018,27
"Total",2019,3336911,"both","AL",2018,27
"0-4",2019,253816,"both","AL",2018,27
"5-9",2019,264190,"both","AL",2018,27
"10-14",2019,287165,"both","AL",2018,27
"15-19",2019,312722,"both","AL",2018,27
"20-24",2019,314307,"both","AL",2018,27
"25-29",2019,274544,"both","AL",2018,27
"30-34",2019,260015,"both","AL",2018,27
"35-39",2019,252315,"both","AL",2018,27
"40-44",2019,228962,"both","AL",2018,27
"45-49",2019,196938,"both","AL",2018,27
"50-54",2019,177074,"both","AL",2018,27
"55-59",2019,144117,"both","AL",2018,27
"60-64",2019,116084,"both","AL",2018,27
"65-69",2019,92288,"both","AL",2018,27
"70-74",2019,67415,"both","AL",2018,27
"75-79",2019,45307,"both","AL",2018,27
"80-84",2019,27495,"both","AL",2018,27
"85-89",2019,13683,"both","AL",2018,27
"90+",2019,8474,"both","AL",2018,27
"Total",2020,3351092,"both","AL",2018,27
"0-4",2020,251860,"both","AL",2018,27
"5-9",2020,261064,"both","AL",2018,27
"10-14",2020,280570,"both","AL",2018,27
"15-19",2020,305150,"both","AL",2018,27
"20-24",2020,315125,"both","AL",2018,27
"25-29",2020,277643,"both","AL",2018,27
"30-34",2020,259260,"both","AL",2018,27
"35-39",2020,253408,"both","AL",2018,27
"40-44",2020,233882,"both","AL",2018,27
"45-49",2020,200367,"both","AL",2018,27
"50-54",2020,180904,"both","AL",2018,27
"55-59",2020,148805,"both","AL",2018,27
"60-64",2020,119410,"both","AL",2018,27
"65-69",2020,95047,"both","AL",2018,27
"70-74",2020,69942,"both","AL",2018,27
"75-79",2020,47000,"both","AL",2018,27
"80-84",2020,28631,"both","AL",2018,27
"85-89",2020,14282,"both","AL",2018,27
"90+",2020,8742,"both","AL",2018,27
"Total",2010,1025034,"male","SE",2018,28
"0-4",2010,91382,"male","SE",2018,28
"5-9",2010,94727,"male","SE",2018,28
"10-14",2010,107296,"male","SE",2018,28
"15-19",2010,102533,"male","SE",2018,28
"20-24",2010,100262,"male","SE",2018,28
"25-29",2010,93183,"male","SE",2018,28
"30-34",2010,82747,"male","SE",2018,28
"35-39",2010,71551,"male","SE",2018,28
"40-44",2010,65766,"male","SE",2018,28
"45-49",2010,54842,"male","SE",2018,28
"50-54",2010,43272,"male","SE",2018,28
"55-59",2010,34492,"male","SE",2018,28
"60-64",2010,27844,"male","SE",2018,28
"65-69",2010,20169,"male","SE",2018,28
"70-74",2010,14396,"male","SE",2018,28
"75-79",2010,9307,"male","SE",2018,28
"80-84",2010,6016,"male","SE",2018,28
"85-89",2010,3108,"male","SE",2018,28
"90+",2010,2141,"male","SE",2018,28
"Total",2011,1034995,"male","SE",2018,28
"0-4",2011,90184,"male","SE",2018,28
"5-9",2011,93416,"male","SE",2018,28
"10-14",2011,106008,"male","SE",2018,28
"15-19",2011,103455,"male","SE",2018,28
"20-24",2011,100303,"male","SE",2018,28
"25-29",2011,94367,"male","SE",2018,28
"30-34",2011,84706,"male","SE",2018,28
"35-39",2011,73036,"male","SE",2018,28
"40-44",2011,66872,"male","SE",2018,28
"45-49",2011,56878,"male","SE",2018,28
"50-54",2011,44962,"male","SE",2018,28
"55-59",2011,35591,"male","SE",2018,28
"60-64",2011,28711,"male","SE",2018,28
"65-69",2011,21039,"male","SE",2018,28
"70-74",2011,14793,"male","SE",2018,28
"75-79",2011,9559,"male","SE",2018,28
"80-84",2011,5984,"male","SE",2018,28
"85-89",2011,3208,"male","SE",2018,28
"90+",2011,1923,"male","SE",2018,28
"Total",2012,1044825,"male","SE",2018,28
"0-4",2012,89278,"male","SE",2018,28
"5-9",2012,92926,"male","SE",2018,28
"10-14",2012,103121,"male","SE",2018,28
"15-19",2012,104890,"male","SE",2018,28
"20-24",2012,100084,"male","SE",2018,28
"25-29",2012,95413,"male","SE",2018,28
"30-34",2012,86521,"male","SE",2018,28
"35-39",2012,74892,"male","SE",2018,28
"40-44",2012,67602,"male","SE",2018,28
"45-49",2012,58936,"male","SE",2018,28
"50-54",2012,46782,"male","SE",2018,28
"55-59",2012,36768,"male","SE",2018,28
"60-64",2012,29491,"male","SE",2018,28
"65-69",2012,22018,"male","SE",2018,28
"70-74",2012,15192,"male","SE",2018,28
"75-79",2012,9881,"male","SE",2018,28
"80-84",2012,5972,"male","SE",2018,28
"85-89",2012,3243,"male","SE",2018,28
"90+",2012,1815,"male","SE",2018,28
"Total",2013,1054354,"male","SE",2018,28
"0-4",2013,88292,"male","SE",2018,28
"5-9",2013,92485,"male","SE",2018,28
"10-14",2013,99960,"male","SE",2018,28
"15-19",2013,106363,"male","SE",2018,28
"20-24",2013,99824,"male","SE",2018,28
"25-29",2013,96275,"male","SE",2018,28
"30-34",2013,88181,"male","SE",2018,28
"35-39",2013,76995,"male","SE",2018,28
"40-44",2013,68175,"male","SE",2018,28
"45-49",2013,60906,"male","SE",2018,28
"50-54",2013,48696,"male","SE",2018,28
"55-59",2013,38042,"male","SE",2018,28
"60-64",2013,30242,"male","SE",2018,28
"65-69",2013,23040,"male","SE",2018,28
"70-74",2013,15635,"male","SE",2018,28
"75-79",2013,10236,"male","SE",2018,28
"80-84",2013,5999,"male","SE",2018,28
"85-89",2013,3246,"male","SE",2018,28
"90+",2013,1762,"male","SE",2018,28
"Total",2014,1063925,"male","SE",2018,28
"0-4",2014,87567,"male","SE",2018,28
"5-9",2014,92108,"male","SE",2018,28
"10-14",2014,97028,"male","SE",2018,28
"15-19",2014,107137,"male","SE",2018,28
"20-24",2014,99862,"male","SE",2018,28
"25-29",2014,96885,"male","SE",2018,28
"30-34",2014,89686,"male","SE",2018,28
"35-39",2014,79136,"male","SE",2018,28
"40-44",2014,68924,"male","SE",2018,28
"45-49",2014,62633,"male","SE",2018,28
"50-54",2014,50654,"male","SE",2018,28
"55-59",2014,39424,"male","SE",2018,28
"60-64",2014,31061,"male","SE",2018,28
"65-69",2014,24009,"male","SE",2018,28
"70-74",2014,16173,"male","SE",2018,28
"75-79",2014,10587,"male","SE",2018,28
"80-84",2014,6080,"male","SE",2018,28
"85-89",2014,3239,"male","SE",2018,28
"90+",2014,1732,"male","SE",2018,28
"Total",2015,1073630,"male","SE",2018,28
"0-4",2015,87601,"male","SE",2018,28
"5-9",2015,91211,"male","SE",2018,28
"10-14",2015,94828,"male","SE",2018,28
"15-19",2015,106775,"male","SE",2018,28
"20-24",2015,100383,"male","SE",2018,28
"25-29",2015,97212,"male","SE",2018,28
"30-34",2015,91032,"male","SE",2018,28
"35-39",2015,81177,"male","SE",2018,28
"40-44",2015,70049,"male","SE",2018,28
"45-49",2015,64039,"male","SE",2018,28
"50-54",2015,52618,"male","SE",2018,28
"55-59",2015,40921,"male","SE",2018,28
"60-64",2015,32000,"male","SE",2018,28
"65-69",2015,24876,"male","SE",2018,28
"70-74",2015,16832,"male","SE",2018,28
"75-79",2015,10917,"male","SE",2018,28
"80-84",2015,6221,"male","SE",2018,28
"85-89",2015,3230,"male","SE",2018,28
"90+",2015,1708,"male","SE",2018,28
"Total",2016,1082741,"male","SE",2018,28
"0-4",2016,87100,"male","SE",2018,28
"5-9",2016,90026,"male","SE",2018,28
"10-14",2016,93518,"male","SE",2018,28
"15-19",2016,105498,"male","SE",2018,28
"20-24",2016,101326,"male","SE",2018,28
"25-29",2016,97296,"male","SE",2018,28
"30-34",2016,92230,"male","SE",2018,28
"35-39",2016,83113,"male","SE",2018,28
"40-44",2016,71519,"male","SE",2018,28
"45-49",2016,65129,"male","SE",2018,28
"50-54",2016,54584,"male","SE",2018,28
"55-59",2016,42534,"male","SE",2018,28
"60-64",2016,33037,"male","SE",2018,28
"65-69",2016,25667,"male","SE",2018,28
"70-74",2016,17585,"male","SE",2018,28
"75-79",2016,11246,"male","SE",2018,28
"80-84",2016,6412,"male","SE",2018,28
"85-89",2016,3227,"male","SE",2018,28
"90+",2016,1694,"male","SE",2018,28
"Total",2017,1091681,"male","SE",2018,28
"0-4",2017,86614,"male","SE",2018,28
"5-9",2017,89127,"male","SE",2018,28
"10-14",2017,93026,"male","SE",2018,28
"15-19",2017,102634,"male","SE",2018,28
"20-24",2017,102776,"male","SE",2018,28
"25-29",2017,97127,"male","SE",2018,28
"30-34",2017,93289,"male","SE",2018,28
"35-39",2017,84913,"male","SE",2018,28
"40-44",2017,73346,"male","SE",2018,28
"45-49",2017,65858,"male","SE",2018,28
"50-54",2017,56576,"male","SE",2018,28
"55-59",2017,44275,"male","SE",2018,28
"60-64",2017,34144,"male","SE",2018,28
"65-69",2017,26385,"male","SE",2018,28
"70-74",2017,18433,"male","SE",2018,28
"75-79",2017,11578,"male","SE",2018,28
"80-84",2017,6652,"male","SE",2018,28
"85-89",2017,3240,"male","SE",2018,28
"90+",2017,1688,"male","SE",2018,28
"Total",2018,1101092,"male","SE",2018,28
"0-4",2018,86935,"male","SE",2018,28
"5-9",2018,88147,"male","SE",2018,28
"10-14",2018,92587,"male","SE",2018,28
"15-19",2018,99498,"male","SE",2018,28
"20-24",2018,104263,"male","SE",2018,28
"25-29",2018,96919,"male","SE",2018,28
"30-34",2018,94166,"male","SE",2018,28
"35-39",2018,86562,"male","SE",2018,28
"40-44",2018,75420,"male","SE",2018,28
"45-49",2018,66435,"male","SE",2018,28
"50-54",2018,58487,"male","SE",2018,28
"55-59",2018,46105,"male","SE",2018,28
"60-64",2018,35343,"male","SE",2018,28
"65-69",2018,27084,"male","SE",2018,28
"70-74",2018,19316,"male","SE",2018,28
"75-79",2018,11946,"male","SE",2018,28
"80-84",2018,6916,"male","SE",2018,28
"85-89",2018,3273,"male","SE",2018,28
"90+",2018,1690,"male","SE",2018,28
"Total",2019,1110281,"male","SE",2018,28
"0-4",2019,87024,"male","SE",2018,28
"5-9",2019,87429,"male","SE",2018,28
"10-14",2019,92209,"male","SE",2018,28
"15-19",2019,96589,"male","SE",2018,28
"20-24",2019,105061,"male","SE",2018,28
"25-29",2019,97004,"male","SE",2018,28
"30-34",2019,94798,"male","SE",2018,28
"35-39",2019,88061,"male","SE",2018,28
"40-44",2019,77529,"male","SE",2018,28
"45-49",2019,67188,"male","SE",2018,28
"50-54",2019,60165,"male","SE",2018,28
"55-59",2019,47979,"male","SE",2018,28
"60-64",2019,36648,"male","SE",2018,28
"65-69",2019,27841,"male","SE",2018,28
"70-74",2019,20157,"male","SE",2018,28
"75-79",2019,12392,"male","SE",2018,28
"80-84",2019,7176,"male","SE",2018,28
"85-89",2019,3339,"male","SE",2018,28
"90+",2019,1692,"male","SE",2018,28
"Total",2020,1119242,"male","SE",2018,28
"0-4",2020,86781,"male","SE",2018,28
"5-9",2020,87468,"male","SE",2018,28
"10-14",2020,91311,"male","SE",2018,28
"15-19",2020,94412,"male","SE",2018,28
"20-24",2020,104733,"male","SE",2018,28
"25-29",2020,97562,"male","SE",2018,28
"30-34",2020,95154,"male","SE",2018,28
"35-39",2020,89406,"male","SE",2018,28
"40-44",2020,79545,"male","SE",2018,28
"45-49",2020,68304,"male","SE",2018,28
"50-54",2020,61540,"male","SE",2018,28
"55-59",2020,49860,"male","SE",2018,28
"60-64",2020,38059,"male","SE",2018,28
"65-69",2020,28710,"male","SE",2018,28
"70-74",2020,20912,"male","SE",2018,28
"75-79",2020,12931,"male","SE",2018,28
"80-84",2020,7422,"male","SE",2018,28
"85-89",2020,3436,"male","SE",2018,28
"90+",2020,1696,"male","SE",2018,28
"Total",2010,1083263,"female","SE",2018,28
"0-4",2010,87683,"female","SE",2018,28
"5-9",2010,91681,"female","SE",2018,28
"10-14",2010,103642,"female","SE",2018,28
"15-19",2010,102198,"female","SE",2018,28
"20-24",2010,103172,"female","SE",2018,28
"25-29",2010,98837,"female","SE",2018,28
"30-34",2010,89895,"female","SE",2018,28
"35-39",2010,78987,"female","SE",2018,28
"40-44",2010,71981,"female","SE",2018,28
"45-49",2010,60673,"female","SE",2018,28
"50-54",2010,48748,"female","SE",2018,28
"55-59",2010,40318,"female","SE",2018,28
"60-64",2010,31913,"female","SE",2018,28
