"age_group","year","n_pop","sex","uf_code","source_year","uf"
"0",2013,262360,"both","MG",2018,31
"1",2013,263068,"both","MG",2018,31
"2",2013,260866,"both","MG",2018,31
"3",2013,258811,"both","MG",2018,31
"4",2013,262302,"both","MG",2018,31
"5",2013,266264,"both","MG",2018,31
"6",2013,270673,"both","MG",2018,31
"7",2013,280653,"both","MG",2018,31
"8",2013,286509,"both","MG",2018,31
"9",2013,291250,"both","MG",2018,31
"10",2013,297308,"both","MG",2018,31
"11",2013,304853,"both","MG",2018,31
"12",2013,319662,"both","MG",2018,31
"13",2013,328279,"both","MG",2018,31
"14",2013,338780,"both","MG",2018,31
"15",2013,346074,"both","MG",2018,31
"16",2013,348483,"both","MG",2018,31
"17",2013,347781,"both","MG",2018,31
"18",2013,347345,"both","MG",2018,31
"19",2013,346500,"both","MG",2018,31
"20",2013,345899,"both","MG",2018,31
"21",2013,346398,"both","MG",2018,31
"22",2013,347622,"both","MG",2018,31
"23",2013,348277,"both","MG",2018,31
"24",2013,348618,"both","MG",2018,31
"25",2013,348707,"both","MG",2018,31
"26",2013,348524,"both","MG",2018,31
"27",2013,347996,"both","MG",2018,31
"28",2013,347038,"both","MG",2018,31
"29",2013,345702,"both","MG",2018,31
"30",2013,343696,"both","MG",2018,31
"31",2013,340821,"both","MG",2018,31
"32",2013,337092,"both","MG",2018,31
"33",2013,333061,"both","MG",2018,31
"34",2013,328987,"both","MG",2018,31
"35",2013,323380,"both","MG",2018,31
"36",2013,315633,"both","MG",2018,31
"37",2013,306701,"both","MG",2018,31
"38",2013,297894,"both","MG",2018,31
"39",2013,288610,"both","MG",2018,31
"40",2013,281812,"both","MG",2018,31
"41",2013,279054,"both","MG",2018,31
"42",2013,278950,"both","MG",2018,31
"43",2013,278486,"both","MG",2018,31
"44",2013,278205,"both","MG",2018,31
"45",2013,277082,"both","MG",2018,31
"46",2013,274419,"both","MG",2018,31
"47",2013,270776,"both","MG",2018,31
"48",2013,267448,"both","MG",2018,31
"49",2013,264280,"both","MG",2018,31
"50",2013,259922,"both","MG",2018,31
"51",2013,254065,"both","MG",2018,31
"52",2013,247257,"both","MG",2018,31
"53",2013,240433,"both","MG",2018,31
"54",2013,233564,"both","MG",2018,31
"55",2013,225854,"both","MG",2018,31
"56",2013,217281,"both","MG",2018,31
"57",2013,208290,"both","MG",2018,31
"58",2013,199385,"both","MG",2018,31
"59",2013,190524,"both","MG",2018,31
"60",2013,181472,"both","MG",2018,31
"61",2013,172454,"both","MG",2018,31
"62",2013,163738,"both","MG",2018,31
"63",2013,155375,"both","MG",2018,31
"64",2013,147430,"both","MG",2018,31
"65",2013,139270,"both","MG",2018,31
"66",2013,130998,"both","MG",2018,31
"67",2013,123096,"both","MG",2018,31
"68",2013,115827,"both","MG",2018,31
"69",2013,109032,"both","MG",2018,31
"70",2013,102521,"both","MG",2018,31
"71",2013,96675,"both","MG",2018,31
"72",2013,91664,"both","MG",2018,31
"73",2013,87302,"both","MG",2018,31
"74",2013,83720,"both","MG",2018,31
"75",2013,79117,"both","MG",2018,31
"76",2013,73200,"both","MG",2018,31
"77",2013,66989,"both","MG",2018,31
"78",2013,61668,"both","MG",2018,31
"79",2013,56997,"both","MG",2018,31
"80",2013,51903,"both","MG",2018,31
"81",2013,46637,"both","MG",2018,31
"82",2013,41832,"both","MG",2018,31
"83",2013,37721,"both","MG",2018,31
"84",2013,34231,"both","MG",2018,31
"85",2013,30252,"both","MG",2018,31
"86",2013,25934,"both","MG",2018,31
"87",2013,21967,"both","MG",2018,31
"88",2013,18686,"both","MG",2018,31
"89",2013,15938,"both","MG",2018,31
"90+",2013,62118,"both","MG",2018,31
"TOTAL",2014,20508631,"both","MG",2018,31
"0",2014,265529,"both","MG",2018,31
"1",2014,262078,"both","MG",2018,31
"2",2014,262983,"both","MG",2018,31
"3",2014,260849,"both","MG",2018,31
"4",2014,258819,"both","MG",2018,31
"5",2014,262391,"both","MG",2018,31
"6",2014,266426,"both","MG",2018,31
"7",2014,270832,"both","MG",2018,31
"8",2014,280813,"both","MG",2018,31
"9",2014,286666,"both","MG",2018,31
"10",2014,291344,"both","MG",2018,31
"11",2014,297339,"both","MG",2018,31
"12",2014,304882,"both","MG",2018,31
"13",2014,319686,"both","MG",2018,31
"14",2014,328302,"both","MG",2018,31
"15",2014,338592,"both","MG",2018,31
"16",2014,345669,"both","MG",2018,31
"17",2014,348077,"both","MG",2018,31
"18",2014,347376,"both","MG",2018,31
"19",2014,346940,"both","MG",2018,31
"20",2014,345827,"both","MG",2018,31
"21",2014,344952,"both","MG",2018,31
"22",2014,345450,"both","MG",2018,31
"23",2014,346674,"both","MG",2018,31
"24",2014,347327,"both","MG",2018,31
"25",2014,347664,"both","MG",2018,31
"26",2014,347747,"both","MG",2018,31
"27",2014,347564,"both","MG",2018,31
"28",2014,347039,"both","MG",2018,31
"29",2014,346081,"both","MG",2018,31
"30",2014,344900,"both","MG",2018,31
"31",2014,343050,"both","MG",2018,31
"32",2014,340181,"both","MG",2018,31
"33",2014,336458,"both","MG",2018,31
"34",2014,332435,"both","MG",2018,31
"35",2014,328369,"both","MG",2018,31
"36",2014,322778,"both","MG",2018,31
"37",2014,315048,"both","MG",2018,31
"38",2014,306134,"both","MG",2018,31
"39",2014,297347,"both","MG",2018,31
"40",2014,287967,"both","MG",2018,31
"41",2014,281073,"both","MG",2018,31
"42",2014,278323,"both","MG",2018,31
"43",2014,278219,"both","MG",2018,31
"44",2014,277756,"both","MG",2018,31
"45",2014,277267,"both","MG",2018,31
"46",2014,275932,"both","MG",2018,31
"47",2014,273280,"both","MG",2018,31
"48",2014,269655,"both","MG",2018,31
"49",2014,266340,"both","MG",2018,31
"50",2014,262942,"both","MG",2018,31
"51",2014,258363,"both","MG",2018,31
"52",2014,252542,"both","MG",2018,31
"53",2014,245774,"both","MG",2018,31
"54",2014,238992,"both","MG",2018,31
"55",2014,231914,"both","MG",2018,31
"56",2014,224007,"both","MG",2018,31
"57",2014,215508,"both","MG",2018,31
"58",2014,206597,"both","MG",2018,31
"59",2014,197767,"both","MG",2018,31
"60",2014,188660,"both","MG",2018,31
"61",2014,179389,"both","MG",2018,31
"62",2014,170478,"both","MG",2018,31
"63",2014,161868,"both","MG",2018,31
"64",2014,153604,"both","MG",2018,31
"65",2014,145315,"both","MG",2018,31
"66",2014,136854,"both","MG",2018,31
"67",2014,128729,"both","MG",2018,31
"68",2014,120967,"both","MG",2018,31
"69",2014,113829,"both","MG",2018,31
"70",2014,106602,"both","MG",2018,31
"71",2014,99703,"both","MG",2018,31
"72",2014,94018,"both","MG",2018,31
"73",2014,89147,"both","MG",2018,31
"74",2014,84907,"both","MG",2018,31
"75",2014,80803,"both","MG",2018,31
"76",2014,75752,"both","MG",2018,31
"77",2014,70087,"both","MG",2018,31
"78",2014,64144,"both","MG",2018,31
"79",2014,59049,"both","MG",2018,31
"80",2014,53922,"both","MG",2018,31
"81",2014,48468,"both","MG",2018,31
"82",2014,43553,"both","MG",2018,31
"83",2014,39066,"both","MG",2018,31
"84",2014,35229,"both","MG",2018,31
"85",2014,31380,"both","MG",2018,31
"86",2014,27168,"both","MG",2018,31
"87",2014,23289,"both","MG",2018,31
"88",2014,19728,"both","MG",2018,31
"89",2014,16779,"both","MG",2018,31
"90+",2014,67308,"both","MG",2018,31
"TOTAL",2015,20648978,"both","MG",2018,31
"0",2015,270620,"both","MG",2018,31
"1",2015,265261,"both","MG",2018,31
"2",2015,261998,"both","MG",2018,31
"3",2015,262967,"both","MG",2018,31
"4",2015,260856,"both","MG",2018,31
"5",2015,258909,"both","MG",2018,31
"6",2015,262550,"both","MG",2018,31
"7",2015,266585,"both","MG",2018,31
"8",2015,270991,"both","MG",2018,31
"9",2015,280969,"both","MG",2018,31
"10",2015,286762,"both","MG",2018,31
"11",2015,291378,"both","MG",2018,31
"12",2015,297370,"both","MG",2018,31
"13",2015,304913,"both","MG",2018,31
"14",2015,319711,"both","MG",2018,31
"15",2015,328125,"both","MG",2018,31
"16",2015,338203,"both","MG",2018,31
"17",2015,345275,"both","MG",2018,31
"18",2015,347681,"both","MG",2018,31
"19",2015,346981,"both","MG",2018,31
"20",2015,346280,"both","MG",2018,31
"21",2015,344899,"both","MG",2018,31
"22",2015,344025,"both","MG",2018,31
"23",2015,344523,"both","MG",2018,31
"24",2015,345746,"both","MG",2018,31
"25",2015,346393,"both","MG",2018,31
"26",2015,346725,"both","MG",2018,31
"27",2015,346809,"both","MG",2018,31
"28",2015,346626,"both","MG",2018,31
"29",2015,346102,"both","MG",2018,31
"30",2015,345296,"both","MG",2018,31
"31",2015,344270,"both","MG",2018,31
"32",2015,342424,"both","MG",2018,31
"33",2015,339558,"both","MG",2018,31
"34",2015,335842,"both","MG",2018,31
"35",2015,331828,"both","MG",2018,31
"36",2015,327774,"both","MG",2018,31
"37",2015,322194,"both","MG",2018,31
"38",2015,314481,"both","MG",2018,31
"39",2015,305584,"both","MG",2018,31
"40",2015,296701,"both","MG",2018,31
"41",2015,287229,"both","MG",2018,31
"42",2015,280356,"both","MG",2018,31
"43",2015,277613,"both","MG",2018,31
"44",2015,277512,"both","MG",2018,31
"45",2015,276841,"both","MG",2018,31
"46",2015,276143,"both","MG",2018,31
"47",2015,274814,"both","MG",2018,31
"48",2015,272175,"both","MG",2018,31
"49",2015,268563,"both","MG",2018,31
"50",2015,265023,"both","MG",2018,31
"51",2015,261398,"both","MG",2018,31
"52",2015,256847,"both","MG",2018,31
"53",2015,251061,"both","MG",2018,31
"54",2015,244334,"both","MG",2018,31
"55",2015,237336,"both","MG",2018,31
"56",2015,230054,"both","MG",2018,31
"57",2015,222215,"both","MG",2018,31
"58",2015,213787,"both","MG",2018,31
"59",2015,204952,"both","MG",2018,31
"60",2015,195865,"both","MG",2018,31
"61",2015,186529,"both","MG",2018,31
"62",2015,177367,"both","MG",2018,31
"63",2015,168560,"both","MG",2018,31
"64",2015,160052,"both","MG",2018,31
"65",2015,151438,"both","MG",2018,31
"66",2015,142831,"both","MG",2018,31
"67",2015,134520,"both","MG",2018,31
"68",2015,126537,"both","MG",2018,31
"69",2015,118911,"both","MG",2018,31
"70",2015,111331,"both","MG",2018,31
"71",2015,103713,"both","MG",2018,31
"72",2015,97003,"both","MG",2018,31
"73",2015,91475,"both","MG",2018,31
"74",2015,86736,"both","MG",2018,31
"75",2015,81992,"both","MG",2018,31
"76",2015,77413,"both","MG",2018,31
"77",2015,72577,"both","MG",2018,31
"78",2015,67150,"both","MG",2018,31
"79",2015,61460,"both","MG",2018,31
"80",2015,55907,"both","MG",2018,31
"81",2015,50401,"both","MG",2018,31
"82",2015,45304,"both","MG",2018,31
"83",2015,40713,"both","MG",2018,31
"84",2015,36519,"both","MG",2018,31
"85",2015,32332,"both","MG",2018,31
"86",2015,28223,"both","MG",2018,31
"87",2015,24433,"both","MG",2018,31
"88",2015,20947,"both","MG",2018,31
"89",2015,17743,"both","MG",2018,31
"90+",2015,72558,"both","MG",2018,31
"TOTAL",2016,20780264,"both","MG",2018,31
"0",2016,263659,"both","MG",2018,31
"1",2016,270369,"both","MG",2018,31
"2",2016,265183,"both","MG",2018,31
"3",2016,261984,"both","MG",2018,31
"4",2016,262975,"both","MG",2018,31
"5",2016,260945,"both","MG",2018,31
"6",2016,259067,"both","MG",2018,31
"7",2016,262707,"both","MG",2018,31
"8",2016,266742,"both","MG",2018,31
"9",2016,271149,"both","MG",2018,31
"10",2016,281063,"both","MG",2018,31
"11",2016,286798,"both","MG",2018,31
"12",2016,291412,"both","MG",2018,31
"13",2016,297401,"both","MG",2018,31
"14",2016,304944,"both","MG",2018,31
"15",2016,319544,"both","MG",2018,31
"16",2016,327753,"both","MG",2018,31
"17",2016,337824,"both","MG",2018,31
"18",2016,344891,"both","MG",2018,31
"19",2016,347296,"both","MG",2018,31
"20",2016,346334,"both","MG",2018,31
"21",2016,345371,"both","MG",2018,31
"22",2016,343991,"both","MG",2018,31
"23",2016,343119,"both","MG",2018,31
"24",2016,343616,"both","MG",2018,31
"25",2016,344834,"both","MG",2018,31
"26",2016,345474,"both","MG",2018,31
"27",2016,345807,"both","MG",2018,31
"28",2016,345892,"both","MG",2018,31
"29",2016,345707,"both","MG",2018,31
"30",2016,345334,"both","MG",2018,31
"31",2016,344681,"both","MG",2018,31
"32",2016,343657,"both","MG",2018,31
"33",2016,341814,"both","MG",2018,31
"34",2016,338953,"both","MG",2018,31
"35",2016,335245,"both","MG",2018,31
"36",2016,331243,"both","MG",2018,31
"37",2016,327197,"both","MG",2018,31
"38",2016,321629,"both","MG",2018,31
"39",2016,313930,"both","MG",2018,31
"40",2016,304936,"both","MG",2018,31
"41",2016,295958,"both","MG",2018,31
"42",2016,286514,"both","MG",2018,31
"43",2016,279659,"both","MG",2018,31
"44",2016,276926,"both","MG",2018,31
"45",2016,276621,"both","MG",2018,31
"46",2016,275745,"both","MG",2018,31
"47",2016,275050,"both","MG",2018,31
"48",2016,273727,"both","MG",2018,31
"49",2016,271098,"both","MG",2018,31
"50",2016,267264,"both","MG",2018,31
"51",2016,263501,"both","MG",2018,31
"52",2016,259895,"both","MG",2018,31
"53",2016,255374,"both","MG",2018,31
"54",2016,249622,"both","MG",2018,31
"55",2016,242674,"both","MG",2018,31
"56",2016,235470,"both","MG",2018,31
"57",2016,228247,"both","MG",2018,31
"58",2016,220472,"both","MG",2018,31
"59",2016,212115,"both","MG",2018,31
"60",2016,203014,"both","MG",2018,31
"61",2016,193686,"both","MG",2018,31
"62",2016,184458,"both","MG",2018,31
"63",2016,175404,"both","MG",2018,31
"64",2016,166698,"both","MG",2018,31
"65",2016,157828,"both","MG",2018,31
"66",2016,148889,"both","MG",2018,31
"67",2016,140432,"both","MG",2018,31
"68",2016,132263,"both","MG",2018,31
"69",2016,124419,"both","MG",2018,31
"70",2016,116337,"both","MG",2018,31
"71",2016,108358,"both","MG",2018,31
"72",2016,100946,"both","MG",2018,31
"73",2016,94415,"both","MG",2018,31
"74",2016,89036,"both","MG",2018,31
"75",2016,83798,"both","MG",2018,31
"76",2016,78599,"both","MG",2018,31
"77",2016,74213,"both","MG",2018,31
"78",2016,69578,"both","MG",2018,31
"79",2016,64378,"both","MG",2018,31
"80",2016,58232,"both","MG",2018,31
"81",2016,52304,"both","MG",2018,31
"82",2016,47156,"both","MG",2018,31
"83",2016,42387,"both","MG",2018,31
"84",2016,38093,"both","MG",2018,31
"85",2016,33554,"both","MG",2018,31
"86",2016,29119,"both","MG",2018,31
"87",2016,25420,"both","MG",2018,31
"88",2016,22006,"both","MG",2018,31
"89",2016,18866,"both","MG",2018,31
"90+",2016,77976,"both","MG",2018,31
"TOTAL",2017,20908628,"both","MG",2018,31
"0",2017,262922,"both","MG",2018,31
"1",2017,263430,"both","MG",2018,31
"2",2017,270292,"both","MG",2018,31
"3",2017,265169,"both","MG",2018,31
"4",2017,261994,"both","MG",2018,31
"5",2017,263062,"both","MG",2018,31
"6",2017,261102,"both","MG",2018,31
"7",2017,259223,"both","MG",2018,31
"8",2017,262864,"both","MG",2018,31
"9",2017,266898,"both","MG",2018,31
"10",2017,271247,"both","MG",2018,31
"11",2017,281100,"both","MG",2018,31
"12",2017,286833,"both","MG",2018,31
"13",2017,291446,"both","MG",2018,31
"14",2017,297434,"both","MG",2018,31
"15",2017,304789,"both","MG",2018,31
"16",2017,319187,"both","MG",2018,31
"17",2017,327392,"both","MG",2018,31
"18",2017,337455,"both","MG",2018,31
"19",2017,344517,"both","MG",2018,31
"20",2017,346663,"both","MG",2018,31
"21",2017,345442,"both","MG",2018,31
"22",2017,344481,"both","MG",2018,31
"23",2017,343102,"both","MG",2018,31
"24",2017,342232,"both","MG",2018,31
"25",2017,342724,"both","MG",2018,31
"26",2017,343937,"both","MG",2018,31
"27",2017,344577,"both","MG",2018,31
"28",2017,344909,"both","MG",2018,31
"29",2017,344994,"both","MG",2018,31
"30",2017,344956,"both","MG",2018,31
"31",2017,344733,"both","MG",2018,31
"32",2017,344083,"both","MG",2018,31
"33",2017,343061,"both","MG",2018,31
"34",2017,341220,"both","MG",2018,31
"35",2017,338366,"both","MG",2018,31
"36",2017,334670,"both","MG",2018,31
"37",2017,330676,"both","MG",2018,31
"38",2017,326638,"both","MG",2018,31
"39",2017,321079,"both","MG",2018,31
"40",2017,313279,"both","MG",2018,31
"41",2017,304189,"both","MG",2018,31
"42",2017,295237,"both","MG",2018,31
"43",2017,285820,"both","MG",2018,31
"44",2017,278985,"both","MG",2018,31
"45",2017,276058,"both","MG",2018,31
"46",2017,275550,"both","MG",2018,31
"47",2017,274678,"both","MG",2018,31
"48",2017,273985,"both","MG",2018,31
"49",2017,272669,"both","MG",2018,31
"50",2017,269813,"both","MG",2018,31
"51",2017,265761,"both","MG",2018,31
"52",2017,262019,"both","MG",2018,31
"53",2017,258436,"both","MG",2018,31
"54",2017,253941,"both","MG",2018,31
"55",2017,247961,"both","MG",2018,31
"56",2017,240800,"both","MG",2018,31
"57",2017,233654,"both","MG",2018,31
"58",2017,226491,"both","MG",2018,31
"59",2017,218778,"both","MG",2018,31
"60",2017,210140,"both","MG",2018,31
"61",2017,200789,"both","MG",2018,31
"62",2017,191569,"both","MG",2018,31
"63",2017,182446,"both","MG",2018,31
"64",2017,173495,"both","MG",2018,31
"65",2017,164416,"both","MG",2018,31
"66",2017,155212,"both","MG",2018,31
"67",2017,146425,"both","MG",2018,31
"68",2017,138110,"both","MG",2018,31
"69",2017,130081,"both","MG",2018,31
"70",2017,121764,"both","MG",2018,31
"71",2017,113272,"both","MG",2018,31
"72",2017,105507,"both","MG",2018,31
"73",2017,98291,"both","MG",2018,31
"74",2017,91933,"both","MG",2018,31
"75",2017,86060,"both","MG",2018,31
"76",2017,80376,"both","MG",2018,31
"77",2017,75392,"both","MG",2018,31
"78",2017,71188,"both","MG",2018,31
"79",2017,66743,"both","MG",2018,31
"80",2017,61039,"both","MG",2018,31
"81",2017,54529,"both","MG",2018,31
"82",2017,48979,"both","MG",2018,31
"83",2017,44159,"both","MG",2018,31
"84",2017,39694,"both","MG",2018,31
"85",2017,35038,"both","MG",2018,31
"86",2017,30261,"both","MG",2018,31
"87",2017,26262,"both","MG",2018,31
"88",2017,22925,"both","MG",2018,31
"89",2017,19848,"both","MG",2018,31
"90+",2017,83682,"both","MG",2018,31
"TOTAL",2018,21040662,"both","MG",2018,31
"0",2018,268885,"both","MG",2018,31
"1",2018,262708,"both","MG",2018,31
"2",2018,263360,"both","MG",2018,31
"3",2018,270279,"both","MG",2018,31
"4",2018,265178,"both","MG",2018,31
"5",2018,262080,"both","MG",2018,31
"6",2018,263217,"both","MG",2018,31
"7",2018,261256,"both","MG",2018,31
"8",2018,259378,"both","MG",2018,31
"9",2018,263019,"both","MG",2018,31
"10",2018,266995,"both","MG",2018,31
"11",2018,271286,"both","MG",2018,31
"12",2018,281138,"both","MG",2018,31
"13",2018,286869,"both","MG",2018,31
"14",2018,291480,"both","MG",2018,31
"15",2018,297287,"both","MG",2018,31
"16",2018,304451,"both","MG",2018,31
"17",2018,318841,"both","MG",2018,31
"18",2018,327040,"both","MG",2018,31
"19",2018,337094,"both","MG",2018,31
"20",2018,343901,"both","MG",2018,31
"21",2018,345790,"both","MG",2018,31
"22",2018,344570,"both","MG",2018,31
"23",2018,343610,"both","MG",2018,31
"24",2018,342234,"both","MG",2018,31
"25",2018,341359,"both","MG",2018,31
"26",2018,341847,"both","MG",2018,31
"27",2018,343060,"both","MG",2018,31
"28",2018,343699,"both","MG",2018,31
"29",2018,344030,"both","MG",2018,31
"30",2018,344261,"both","MG",2018,31
"31",2018,344372,"both","MG",2018,31
"32",2018,344148,"both","MG",2018,31
"33",2018,343501,"both","MG",2018,31
"34",2018,342481,"both","MG",2018,31
"35",2018,340645,"both","MG",2018,31
"36",2018,337800,"both","MG",2018,31
"37",2018,334111,"both","MG",2018,31
"38",2018,330125,"both","MG",2018,31
"39",2018,326095,"both","MG",2018,31
"40",2018,320429,"both","MG",2018,31
"41",2018,312527,"both","MG",2018,31
"42",2018,303465,"both","MG",2018,31
"43",2018,294536,"both","MG",2018,31
"44",2018,285145,"both","MG",2018,31
"45",2018,278131,"both","MG",2018,31
"46",2018,275014,"both","MG",2018,31
"47",2018,274507,"both","MG",2018,31
"48",2018,273639,"both","MG",2018,31
"49",2018,272949,"both","MG",2018,31
"50",2018,271403,"both","MG",2018,31
"51",2018,268326,"both","MG",2018,31
"52",2018,264296,"both","MG",2018,31
"53",2018,260577,"both","MG",2018,31
"54",2018,257014,"both","MG",2018,31
"55",2018,252284,"both","MG",2018,31
"56",2018,246081,"both","MG",2018,31
"57",2018,238977,"both","MG",2018,31
"58",2018,231888,"both","MG",2018,31
"59",2018,224782,"both","MG",2018,31
"60",2018,216772,"both","MG",2018,31
"61",2018,207871,"both","MG",2018,31
"62",2018,198625,"both","MG",2018,31
"63",2018,189507,"both","MG",2018,31
"64",2018,180489,"both","MG",2018,31
"65",2018,171155,"both","MG",2018,31
"66",2018,161731,"both","MG",2018,31
"67",2018,152680,"both","MG",2018,31
"68",2018,144039,"both","MG",2018,31
"69",2018,135863,"both","MG",2018,31
"70",2018,127344,"both","MG",2018,31
"71",2018,118600,"both","MG",2018,31
"72",2018,110331,"both","MG",2018,31
"73",2018,102769,"both","MG",2018,31
"74",2018,95743,"both","MG",2018,31
"75",2018,88900,"both","MG",2018,31
"76",2018,82590,"both","MG",2018,31
"77",2018,77139,"both","MG",2018,31
"78",2018,72358,"both","MG",2018,31
"79",2018,68325,"both","MG",2018,31
"80",2018,63326,"both","MG",2018,31
"81",2018,57205,"both","MG",2018,31
"82",2018,51105,"both","MG",2018,31
"83",2018,45905,"both","MG",2018,31
"84",2018,41387,"both","MG",2018,31
"85",2018,36551,"both","MG",2018,31
"86",2018,31641,"both","MG",2018,31
"87",2018,27326,"both","MG",2018,31
"88",2018,23717,"both","MG",2018,31
"89",2018,20703,"both","MG",2018,31
"90+",2018,89515,"both","MG",2018,31
"TOTAL",2019,21168791,"both","MG",2018,31
"0",2019,267367,"both","MG",2018,31
"1",2019,268678,"both","MG",2018,31
"2",2019,262643,"both","MG",2018,31
"3",2019,263349,"both","MG",2018,31
"4",2019,270289,"both","MG",2018,31
"5",2019,265262,"both","MG",2018,31
"6",2019,262233,"both","MG",2018,31
"7",2019,263368,"both","MG",2018,31
"8",2019,261409,"both","MG",2018,31
"9",2019,259531,"both","MG",2018,31
"10",2019,263117,"both","MG",2018,31
"11",2019,267036,"both","MG",2018,31
"12",2019,271326,"both","MG",2018,31
"13",2019,281175,"both","MG",2018,31
"14",2019,286906,"both","MG",2018,31
"15",2019,291337,"both","MG",2018,31
"16",2019,296964,"both","MG",2018,31
"17",2019,304122,"both","MG",2018,31
"18",2019,318501,"both","MG",2018,31
"19",2019,326696,"both","MG",2018,31
"20",2019,336497,"both","MG",2018,31
"21",2019,343046,"both","MG",2018,31
"22",2019,344937,"both","MG",2018,31
"23",2019,343716,"both","MG",2018,31
"24",2019,342759,"both","MG",2018,31
"25",2019,341381,"both","MG",2018,31
"26",2019,340502,"both","MG",2018,31
"27",2019,340991,"both","MG",2018,31
"28",2019,342200,"both","MG",2018,31
"29",2019,342840,"both","MG",2018,31
"30",2019,343314,"both","MG",2018,31
"31",2019,343692,"both","MG",2018,31
"32",2019,343802,"both","MG",2018,31
"33",2019,343580,"both","MG",2018,31
"34",2019,342935,"both","MG",2018,31
"35",2019,341918,"both","MG",2018,31
"36",2019,340090,"both","MG",2018,31
"37",2019,337250,"both","MG",2018,31
"38",2019,333569,"both","MG",2018,31
"39",2019,329589,"both","MG",2018,31
"40",2019,325450,"both","MG",2018,31
"41",2019,319677,"both","MG",2018,31
"42",2019,311798,"both","MG",2018,31
"43",2019,302759,"both","MG",2018,31
"44",2019,293855,"both","MG",2018,31
"45",2019,284291,"both","MG",2018,31
"46",2019,277101,"both","MG",2018,31
"47",2019,273996,"both","MG",2018,31
"48",2019,273491,"both","MG",2018,31
"49",2019,272628,"both","MG",2018,31
"50",2019,271708,"both","MG",2018,31
"51",2019,269937,"both","MG",2018,31
"52",2019,266877,"both","MG",2018,31
"53",2019,262868,"both","MG",2018,31
"54",2019,259173,"both","MG",2018,31
"55",2019,255367,"both","MG",2018,31
"56",2019,250404,"both","MG",2018,31
"57",2019,244250,"both","MG",2018,31
"58",2019,237203,"both","MG",2018,31
"59",2019,230167,"both","MG",2018,31
"60",2019,222756,"both","MG",2018,31
"61",2019,214463,"both","MG",2018,31
"62",2019,205661,"both","MG",2018,31
"63",2019,196519,"both","MG",2018,31
"64",2019,187502,"both","MG",2018,31
"65",2019,178087,"both","MG",2018,31
"66",2019,168399,"both","MG",2018,31
"67",2019,159130,"both","MG",2018,31
"68",2019,150227,"both","MG",2018,31
"69",2019,141728,"both","MG",2018,31
"70",2019,133042,"both","MG",2018,31
"71",2019,124080,"both","MG",2018,31
"72",2019,115561,"both","MG",2018,31
"73",2019,107507,"both","MG",2018,31
"74",2019,100138,"both","MG",2018,31
"75",2019,92625,"both","MG",2018,31
"76",2019,85360,"both","MG",2018,31
"77",2019,79305,"both","MG",2018,31
"78",2019,74073,"both","MG",2018,31
"79",2019,69484,"both","MG",2018,31
"80",2019,64869,"both","MG",2018,31
"81",2019,59396,"both","MG",2018,31
"82",2019,53657,"both","MG",2018,31
"83",2019,47935,"both","MG",2018,31
"84",2019,43061,"both","MG",2018,31
"85",2019,38147,"both","MG",2018,31
"86",2019,33048,"both","MG",2018,31
"87",2019,28609,"both","MG",2018,31
"88",2019,24708,"both","MG",2018,31
"89",2019,21446,"both","MG",2018,31
"90+",2019,95351,"both","MG",2018,31
"TOTAL",2020,21292666,"both","MG",2018,31
"0",2020,265577,"both","MG",2018,31
"1",2020,267175,"both","MG",2018,31
"2",2020,268612,"both","MG",2018,31
"3",2020,262634,"both","MG",2018,31
"4",2020,263361,"both","MG",2018,31
"5",2020,270372,"both","MG",2018,31
"6",2020,265411,"both","MG",2018,31
"7",2020,262384,"both","MG",2018,31
"8",2020,263517,"both","MG",2018,31
"9",2020,261560,"both","MG",2018,31
"10",2020,259629,"both","MG",2018,31
"11",2020,263157,"both","MG",2018,31
"12",2020,267076,"both","MG",2018,31
"13",2020,271365,"both","MG",2018,31
"14",2020,281213,"both","MG",2018,31
"15",2020,286771,"both","MG",2018,31
"16",2020,291022,"both","MG",2018,31
"17",2020,296647,"both","MG",2018,31
"18",2020,303799,"both","MG",2018,31
"19",2020,318169,"both","MG",2018,31
"20",2020,326120,"both","MG",2018,31
"21",2020,335667,"both","MG",2018,31
"22",2020,342211,"both","MG",2018,31
"23",2020,344100,"both","MG",2018,31
"24",2020,342880,"both","MG",2018,31
"25",2020,341921,"both","MG",2018,31
"26",2020,340543,"both","MG",2018,31
"27",2020,339664,"both","MG",2018,31
"28",2020,340153,"both","MG",2018,31
"29",2020,341361,"both","MG",2018,31
"30",2020,342143,"both","MG",2018,31
"31",2020,342759,"both","MG",2018,31
"32",2020,343138,"both","MG",2018,31
"33",2020,343249,"both","MG",2018,31
"34",2020,343026,"both","MG",2018,31
"35",2020,342386,"both","MG",2018,31
"36",2020,341375,"both","MG",2018,31
"37",2020,339549,"both","MG",2018,31
"38",2020,336716,"both","MG",2018,31
"39",2020,333042,"both","MG",2018,31
"40",2020,328951,"both","MG",2018,31
"41",2020,324705,"both","MG",2018,31
"42",2020,318945,"both","MG",2018,31
"43",2020,311088,"both","MG",2018,31
"44",2020,302073,"both","MG",2018,31
"45",2020,292993,"both","MG",2018,31
"46",2020,283260,"both","MG",2018,31
"47",2020,276096,"both","MG",2018,31
"48",2020,273004,"both","MG",2018,31
"49",2020,272500,"both","MG",2018,31
"50",2020,271416,"both","MG",2018,31
"51",2020,270269,"both","MG",2018,31
